customer_id,full_name,date_of_birth,city,state,occupation,kyc_status,risk_category,created_timestamp
CUST00823,Krishna Dhar,2000-09-21,Mysore,Sikkim,Teacher,REJECTED,HIGH,2026-05-22 13:44:06.491706
CUST00824,Raksha Bhatia,1954-09-10,Gulbarga,Nagaland,Doctor,VERIFIED,MEDIUM,2026-05-22 13:44:06.491721
CUST00825,Balvan Roy,1975-02-02,Srikakulam,Assam,Engineer,PENDING,MEDIUM,2026-05-22 13:44:06.491736
CUST00826,Pushti Krishna,1954-06-05,Ramgarh,Haryana,Government Employee,PENDING,MEDIUM,2026-05-22 13:44:06.491753
CUST00827,Reva Kara,1994-03-28,Anantapur,Sikkim,Lawyer,REJECTED,LOW,2026-05-22 13:44:06.491767
CUST00828,Sneha Sunder,2004-05-19,Maheshtala,Haryana,Government Employee,PENDING,LOW,2026-05-22 13:44:06.491782
CUST00829,Vedhika Jain,1951-08-08,Bhiwani,Rajasthan,Engineer,PENDING,HIGH,2026-05-22 13:44:06.491802
CUST00830,Zayyan Raghavan,1990-07-01,Hubli–Dharwad,Andhra Pradesh,Business,PENDING,LOW,2026-05-22 13:44:06.491817
CUST00831,Chandani Chaudry,1978-08-30,Latur,Odisha,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.491831
CUST00832,Maanav Lall,1990-10-19,Giridih,Punjab,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.491846
CUST00833,Balhaar Ravel,1985-05-25,Berhampore,Telangana,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.491861
CUST00834,Aradhana Kota,1999-06-16,Bijapur,Punjab,Engineer,REJECTED,MEDIUM,2026-05-22 13:44:06.491877
CUST00835,Nitara Soni,1950-09-21,Vellore,Telangana,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.491892
CUST00836,Veda Sha,1963-04-13,Gandhidham,Karnataka,Teacher,PENDING,LOW,2026-05-22 13:44:06.491907
CUST00837,Yashoda Bora,1950-08-17,Motihari,Manipur,Engineer,REJECTED,LOW,2026-05-22 13:44:06.491922
CUST00838,Aishani Bhat,1983-12-03,Bardhaman,Manipur,Doctor,PENDING,HIGH,2026-05-22 13:44:06.491936
CUST00839,Diya Uppal,1999-06-29,Morbi,Karnataka,Teacher,REJECTED,MEDIUM,2026-05-22 13:44:06.491951
CUST00840,Jai Sachar,1959-09-27,Bilaspur,Chhattisgarh,Doctor,VERIFIED,MEDIUM,2026-05-22 13:44:06.491965
CUST00841,Abha Kashyap,1994-09-14,Tadepalligudem,Telangana,Doctor,REJECTED,HIGH,2026-05-22 13:44:06.491982
CUST00842,Nathan Dua,1977-06-28,Indore,Nagaland,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.491999
CUST00843,Rayaan Narayanan,1985-07-16,Malegaon,Rajasthan,Business,VERIFIED,HIGH,2026-05-22 13:44:06.492017
CUST00844,Kabir Sandal,2000-03-19,Arrah,Manipur,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.492033
CUST00845,Falguni Lanka,1984-12-18,Kozhikode,Odisha,Doctor,VERIFIED,LOW,2026-05-22 13:44:06.492050
CUST00846,Tanvi Bhargava,1980-03-06,Amaravati,Kerala,Business,PENDING,HIGH,2026-05-22 13:44:06.492067
CUST00847,Andrew Chacko,1954-06-18,Pali,Karnataka,Business,PENDING,MEDIUM,2026-05-22 13:44:06.492083
CUST00848,Ranveer Hans,1956-01-21,Rampur,Madhya Pradesh,Doctor,REJECTED,HIGH,2026-05-22 13:44:06.492100
CUST00849,Amrita Jain,1960-01-26,Pudukkottai,Sikkim,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.492117
CUST00850,Laksh Saraf,2004-03-05,Bidhannagar,Nagaland,Engineer,REJECTED,HIGH,2026-05-22 13:44:06.492135
CUST00851,Samaksh Mammen,1998-05-20,Vasai-Virar,Jharkhand,Engineer,PENDING,HIGH,2026-05-22 13:44:06.492153
CUST00852,Falguni Doctor,1952-05-26,Malegaon,Gujarat,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.492169
CUST00853,Yoshita Ratta,1969-01-24,Akola,Goa,Engineer,REJECTED,MEDIUM,2026-05-22 13:44:06.492186
CUST00854,Gaurika Mitra,1985-05-28,Orai,Assam,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.492202
CUST00855,Suhani Vora,2007-05-28,Ambala,Himachal Pradesh,Lawyer,PENDING,HIGH,2026-05-22 13:44:06.492220
CUST00856,Gauri Sha,2007-01-12,Jammu,Sikkim,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.492237
CUST00857,Hitesh Kaul,1951-04-09,Vijayawada,Sikkim,Teacher,PENDING,HIGH,2026-05-22 13:44:06.492254
CUST00858,Nilima Sanghvi,1963-08-03,Thiruvananthapuram,Mizoram,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.492271
CUST00859,Faras Balasubramanian,1955-09-30,Bokaro,Andhra Pradesh,Doctor,REJECTED,HIGH,2026-05-22 13:44:06.492289
CUST00860,Zansi Kumar,1954-04-23,Ozhukarai,Punjab,Lawyer,PENDING,HIGH,2026-05-22 13:44:06.492306
CUST00861,Oni Ramachandran,1968-06-22,Raipur,West Bengal,Lawyer,VERIFIED,MEDIUM,2026-05-22 13:44:06.492323
CUST00862,Chandran Dugar,2004-01-07,Jamshedpur,Bihar,Business,VERIFIED,LOW,2026-05-22 13:44:06.492346
CUST00863,Alexander Kunda,1961-06-05,Jammu,Arunachal Pradesh,Doctor,VERIFIED,MEDIUM,2026-05-22 13:44:06.492363
CUST00864,Zehaan Lad,1969-11-25,Muzaffarpur,Karnataka,Government Employee,PENDING,LOW,2026-05-22 13:44:06.492379
CUST00865,Meghana Chada,1961-05-25,Gangtok,Sikkim,Teacher,REJECTED,MEDIUM,2026-05-22 13:44:06.492397
CUST00866,Jyoti Chacko,1999-02-02,Kharagpur,Mizoram,Doctor,VERIFIED,MEDIUM,2026-05-22 13:44:06.492413
CUST00867,Aadi Borah,1959-07-01,Haridwar,Madhya Pradesh,Lawyer,REJECTED,LOW,2026-05-22 13:44:06.492429
CUST00868,Ishani Mohanty,2004-09-24,Gorakhpur,Arunachal Pradesh,Teacher,PENDING,HIGH,2026-05-22 13:44:06.492447
CUST00869,Aashi Narang,1971-12-15,Shimla,Nagaland,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.492463
CUST00870,Isha Sethi,1954-04-17,Kakinada,Arunachal Pradesh,Lawyer,PENDING,HIGH,2026-05-22 13:44:06.492480
CUST00871,Andrew Merchant,1953-07-29,Ambattur,Goa,Business,REJECTED,HIGH,2026-05-22 13:44:06.492499
CUST00872,Vivaan Mital,1968-06-07,Dehradun,Chhattisgarh,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.492514
CUST00873,Bina Deol,1996-08-20,Bathinda,Maharashtra,Doctor,VERIFIED,LOW,2026-05-22 13:44:06.492530
CUST00874,Veer Sangha,2006-05-24,Gorakhpur,Gujarat,Lawyer,PENDING,MEDIUM,2026-05-22 13:44:06.492546
CUST00875,Hema Dewan,1953-03-03,Saharsa,Maharashtra,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.492562
CUST00876,Anamika Deshpande,1982-01-29,Kalyan-Dombivli,Sikkim,Doctor,REJECTED,LOW,2026-05-22 13:44:06.492578
CUST00877,Krishna Sunder,1953-05-29,Kochi,Karnataka,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.492597
CUST00878,Samar Sood,1951-08-21,Rampur,Meghalaya,Business,REJECTED,LOW,2026-05-22 13:44:06.492612
CUST00879,Zinal Prabhakar,1986-02-12,Nagpur,Madhya Pradesh,Government Employee,PENDING,MEDIUM,2026-05-22 13:44:06.492627
CUST00880,Advika Krishna,1979-06-14,Nagaon,Odisha,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.492653
CUST00881,Nicholas Bhatt,1952-02-01,Srinagar,Jharkhand,Business,VERIFIED,LOW,2026-05-22 13:44:06.492669
CUST00882,Nidra Tella,1979-10-21,Vellore,Arunachal Pradesh,Government Employee,PENDING,MEDIUM,2026-05-22 13:44:06.492684
CUST00883,Gunbir Rau,1973-11-09,Surendranagar Dudhrej,Uttar Pradesh,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.492701
CUST00884,Anjali Din,1972-02-10,Sikar,Telangana,Business,REJECTED,MEDIUM,2026-05-22 13:44:06.492718
CUST00885,Ishita Mani,1989-10-04,Chandigarh,Chhattisgarh,Business,PENDING,LOW,2026-05-22 13:44:06.492734
CUST00886,Nihal Badami,1984-08-21,Ozhukarai,Uttar Pradesh,Business,VERIFIED,HIGH,2026-05-22 13:44:06.492751
CUST00887,Parth Seshadri,1977-08-16,Durgapur,Karnataka,Business,VERIFIED,HIGH,2026-05-22 13:44:06.492767
CUST00888,Nitara Bhattacharyya,2004-06-19,Udaipur,Uttarakhand,Teacher,REJECTED,LOW,2026-05-22 13:44:06.492782
CUST00889,Aarini Ramachandran,1970-08-01,Unnao,Telangana,Business,REJECTED,MEDIUM,2026-05-22 13:44:06.492803
CUST00890,Zehaan Borde,1971-03-26,Bihar Sharif,Uttarakhand,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.492820
CUST00891,Yutika Bora,2006-07-26,Berhampur,Meghalaya,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.492836
CUST00892,Omya Khanna,2001-04-17,Chinsurah,Karnataka,Business,REJECTED,HIGH,2026-05-22 13:44:06.492852
CUST00893,Pavani Mitter,1991-08-09,Madhyamgram,Assam,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.492873
CUST00894,Vedhika Kaur,1987-05-14,Gandhinagar,Himachal Pradesh,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.492891
CUST00895,Ekapad Kaul,1977-08-02,Kollam,Karnataka,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.492909
CUST00896,Balvan Kapur,1967-11-14,Kanpur,Nagaland,Doctor,REJECTED,HIGH,2026-05-22 13:44:06.492926
CUST00897,Ekta Bandi,2007-03-07,Kulti,Himachal Pradesh,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.492943
CUST00898,Teerth Sule,1981-10-12,Varanasi,Andhra Pradesh,Lawyer,VERIFIED,MEDIUM,2026-05-22 13:44:06.492959
CUST00899,Daniel Ahuja,1987-07-08,Phusro,Uttar Pradesh,Engineer,PENDING,LOW,2026-05-22 13:44:06.492976
CUST00900,Nathaniel Modi,1998-09-19,Gandhinagar,Rajasthan,Government Employee,PENDING,MEDIUM,2026-05-22 13:44:06.492993
CUST00901,Simon Mammen,1976-01-26,Madurai,Uttar Pradesh,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.493010
CUST00902,Chatresh Morar,1962-06-18,Rohtak,Meghalaya,Business,REJECTED,MEDIUM,2026-05-22 13:44:06.493027
CUST00903,Yashvi Contractor,1956-01-21,Bhilai,Manipur,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.493045
CUST00904,Ryan Kala,2003-11-14,Jammu,Odisha,Engineer,PENDING,MEDIUM,2026-05-22 13:44:06.493061
CUST00905,Yashawini Majumdar,2003-08-24,Jamshedpur,Tripura,Lawyer,REJECTED,LOW,2026-05-22 13:44:06.493078
CUST00906,Jyoti Bobal,1963-11-15,Raurkela Industrial Township,Assam,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.493095
CUST00907,Anvi Sibal,2005-03-23,Noida,Goa,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.493112
CUST00908,Deepa Rajan,1980-12-08,Bhalswa Jahangir Pur,Meghalaya,Business,VERIFIED,LOW,2026-05-22 13:44:06.493129
CUST00909,Dev Iyengar,1951-10-02,Ballia,Bihar,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.493147
CUST00910,Rohan Setty,1980-03-24,Fatehpur,Telangana,Lawyer,VERIFIED,MEDIUM,2026-05-22 13:44:06.493163
CUST00911,Bina Ramesh,1993-10-02,Kota,Mizoram,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.493181
CUST00912,Gayathri Krishna,1987-01-01,Kulti,Arunachal Pradesh,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.493198
CUST00913,Yashoda Batta,1977-05-22,Munger,Maharashtra,Lawyer,REJECTED,HIGH,2026-05-22 13:44:06.493215
CUST00914,Urvashi Pathak,1960-03-02,Hapur,Uttar Pradesh,Engineer,REJECTED,LOW,2026-05-22 13:44:06.493232
CUST00915,Nilima Sarna,1967-02-04,Siwan,Tripura,Teacher,PENDING,HIGH,2026-05-22 13:44:06.493248
CUST00916,Wazir Mannan,1984-01-16,Saharsa,Chhattisgarh,Doctor,REJECTED,LOW,2026-05-22 13:44:06.493266
CUST00917,Vivaan Desai,1972-10-29,Guwahati,Himachal Pradesh,Doctor,REJECTED,LOW,2026-05-22 13:44:06.493282
CUST00918,Abeer Acharya,1954-04-07,Panchkula,Arunachal Pradesh,Business,REJECTED,MEDIUM,2026-05-22 13:44:06.493299
CUST00919,Ekantika Dugar,1983-03-01,Bhimavaram,Odisha,Business,PENDING,HIGH,2026-05-22 13:44:06.493315
CUST00920,Irya Menon,1978-01-16,Patna,Karnataka,Lawyer,VERIFIED,MEDIUM,2026-05-22 13:44:06.493332
CUST00921,Nitara Kalla,1997-07-15,Katni,Punjab,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.493349
CUST00922,Aahana Dhar,1982-05-06,Nanded,Sikkim,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.493366
CUST00923,Forum Thaman,1977-07-29,Bhusawal,Himachal Pradesh,Engineer,REJECTED,MEDIUM,2026-05-22 13:44:06.493386
CUST00924,Oviya Murthy,1978-05-20,Kanpur,Madhya Pradesh,Teacher,PENDING,LOW,2026-05-22 13:44:06.493402
CUST00925,Faris Sathe,2005-07-04,Tirunelveli,Tamil Nadu,Lawyer,PENDING,LOW,2026-05-22 13:44:06.493420
CUST00926,Yashoda Chander,1953-04-28,Bhilwara,Karnataka,Doctor,REJECTED,HIGH,2026-05-22 13:44:06.493437
CUST00927,Niharika Sharaf,1997-02-22,Muzaffarpur,Punjab,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.493453
CUST00928,Lopa Chauhan,1984-08-03,Alwar,Jharkhand,Government Employee,REJECTED,LOW,2026-05-22 13:44:06.493469
CUST00929,Eshana Sabharwal,1997-02-03,Surat,Tripura,Engineer,VERIFIED,HIGH,2026-05-22 13:44:06.493486
CUST00930,Inaya Dalal,1950-06-17,Jodhpur,Assam,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.493501
CUST00931,Vyanjana Kurian,1959-10-25,Sonipat,Manipur,Business,PENDING,HIGH,2026-05-22 13:44:06.493518
CUST00932,Harrison Nigam,1993-12-11,Ozhukarai,Jharkhand,Teacher,PENDING,LOW,2026-05-22 13:44:06.493533
CUST00933,Yachana Tiwari,1969-03-12,Satna,Uttar Pradesh,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.493550
CUST00934,Finn Saha,1966-02-11,Bhavnagar,Uttar Pradesh,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.493566
CUST00935,Ranveer Srivastava,1956-01-30,Howrah,Tamil Nadu,Lawyer,PENDING,MEDIUM,2026-05-22 13:44:06.493582
CUST00936,Bina Nagarajan,1971-06-04,Pallavaram,Mizoram,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.493597
CUST00937,Advika Prasad,1954-04-19,Kottayam,Telangana,Doctor,PENDING,HIGH,2026-05-22 13:44:06.493613
CUST00938,Advika Gopal,1963-04-06,Hindupur,Jharkhand,Engineer,VERIFIED,HIGH,2026-05-22 13:44:06.493629
CUST00939,Alka Kalita,1991-03-22,Karimnagar,Arunachal Pradesh,Doctor,VERIFIED,HIGH,2026-05-22 13:44:06.493645
CUST00940,Leena Magar,1975-08-11,Junagadh,Haryana,Business,PENDING,HIGH,2026-05-22 13:44:06.493660
CUST00941,Diya Guha,1971-03-08,Tenali,Punjab,Business,REJECTED,LOW,2026-05-22 13:44:06.493676
CUST00942,Zashil Pai,1994-08-23,Nagercoil,West Bengal,Government Employee,REJECTED,MEDIUM,2026-05-22 13:44:06.493692
CUST00943,Januja Karnik,1965-01-05,Ichalkaranji,West Bengal,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.493708
CUST00944,Lohit Mukherjee,1958-09-09,Gandhidham,Uttarakhand,Doctor,PENDING,LOW,2026-05-22 13:44:06.493723
CUST00945,Kabir Kade,2006-02-15,Etawah,Himachal Pradesh,Doctor,VERIFIED,LOW,2026-05-22 13:44:06.493739
CUST00946,Frado Chopra,1986-05-20,Belgaum,Punjab,Teacher,REJECTED,LOW,2026-05-22 13:44:06.493754
CUST00947,Krish Lall,1987-12-31,Rewa,Gujarat,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.493770
CUST00948,Pranav Mani,2005-10-23,Warangal,Punjab,Business,REJECTED,MEDIUM,2026-05-22 13:44:06.493843
CUST00949,Farhan Luthra,1972-08-12,Asansol,Bihar,Lawyer,VERIFIED,LOW,2026-05-22 13:44:06.493934
CUST00950,Aadi Kara,1959-02-01,Hindupur,Maharashtra,Engineer,PENDING,HIGH,2026-05-22 13:44:06.493961
CUST00951,Noah Choudhary,2002-06-13,Baranagar,Rajasthan,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.493986
CUST00952,Urvi Dass,1965-08-16,Madurai,Uttarakhand,Teacher,PENDING,HIGH,2026-05-22 13:44:06.494009
CUST00953,Yadavi Mannan,1984-08-04,Kishanganj,Punjab,Business,PENDING,MEDIUM,2026-05-22 13:44:06.494028
CUST00954,Udant Saxena,2001-12-03,Uluberia,Haryana,Teacher,VERIFIED,HIGH,2026-05-22 13:44:06.494052
CUST00955,Alka Nayar,1953-03-14,Nandyal,Rajasthan,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.494070
CUST00956,Leela Luthra,2003-08-05,Fatehpur,Nagaland,Engineer,PENDING,MEDIUM,2026-05-22 13:44:06.494090
CUST00957,Mugdha Chadha,1961-03-13,Shahjahanpur,Gujarat,Lawyer,REJECTED,HIGH,2026-05-22 13:44:06.494111
CUST00958,Ishwar Gera,1981-10-15,Dibrugarh,Manipur,Government Employee,REJECTED,LOW,2026-05-22 13:44:06.494130
CUST00959,Chameli Parsa,1986-12-19,Kolkata,Haryana,Business,PENDING,MEDIUM,2026-05-22 13:44:06.494155
CUST00960,Dhriti Comar,1977-10-17,Mangalore,Uttar Pradesh,Business,REJECTED,HIGH,2026-05-22 13:44:06.494177
CUST00961,Urvashi Bhargava,1979-07-02,Mysore,Goa,Business,PENDING,LOW,2026-05-22 13:44:06.494201
CUST00962,Ayushman Mahal,1987-05-22,Miryalaguda,Odisha,Business,VERIFIED,LOW,2026-05-22 13:44:06.494220
CUST00963,Indrajit Sinha,1960-02-28,Tumkur,Uttarakhand,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.494238
CUST00964,Sai Madan,1990-10-12,Kolhapur,Chhattisgarh,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.494258
CUST00965,Pahal Sarma,1953-04-17,Satna,Andhra Pradesh,Lawyer,VERIFIED,MEDIUM,2026-05-22 13:44:06.494277
CUST00966,Yuvraj Loke,1976-12-22,Kakinada,Madhya Pradesh,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.494298
CUST00967,Irya Kapadia,1975-03-25,Haridwar,Telangana,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.494316
CUST00968,Jagvi Sangha,1989-10-07,Kharagpur,Telangana,Engineer,PENDING,HIGH,2026-05-22 13:44:06.494342
CUST00969,Shivansh Guha,1955-12-16,Jaipur,Meghalaya,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.494364
CUST00970,Harinakshi Gera,1977-04-14,Satara,Himachal Pradesh,Doctor,PENDING,HIGH,2026-05-22 13:44:06.494387
CUST00971,Ubika Roy,1966-08-25,Tirupati,Bihar,Engineer,REJECTED,MEDIUM,2026-05-22 13:44:06.494406
CUST00972,Zarna Hora,1999-03-13,Kadapa,Haryana,Teacher,REJECTED,LOW,2026-05-22 13:44:06.494425
CUST00973,Neel Shroff,1985-02-02,Muzaffarnagar,Nagaland,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.494443
CUST00974,Kala Guha,2001-06-12,Katihar,Tamil Nadu,Business,REJECTED,HIGH,2026-05-22 13:44:06.494463
CUST00975,Yashoda Raju,1951-09-29,Bilaspur,Haryana,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.494481
CUST00976,Gunbir Solanki,1990-06-17,Sirsa,Himachal Pradesh,Doctor,PENDING,HIGH,2026-05-22 13:44:06.494498
CUST00977,Faraj Bhalla,1979-10-20,Gandhinagar,Odisha,Engineer,PENDING,LOW,2026-05-22 13:44:06.494516
CUST00978,Meghana Sheth,1950-07-09,Tirunelveli,Uttar Pradesh,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.494533
CUST00979,Maanav Parekh,1983-10-11,Davanagere,Gujarat,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.494550
CUST00980,Dhriti Mody,1965-03-18,Gandhidham,Mizoram,Business,PENDING,LOW,2026-05-22 13:44:06.494569
CUST00981,Vincent Rajagopalan,2005-01-18,Sirsa,Goa,Business,PENDING,LOW,2026-05-22 13:44:06.494587
CUST00982,Omaja Ravel,1962-01-23,Tirunelveli,Haryana,Engineer,REJECTED,HIGH,2026-05-22 13:44:06.494606
CUST00983,Rachita Thaker,1976-11-15,Nellore,Mizoram,Doctor,VERIFIED,LOW,2026-05-22 13:44:06.494628
CUST00984,Tejas Minhas,1989-07-01,Hazaribagh,Arunachal Pradesh,Doctor,PENDING,LOW,2026-05-22 13:44:06.494644
CUST00985,Yashawini Pathak,2003-06-13,Patiala,Tripura,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.494665
CUST00986,Devika Goda,1991-01-24,Berhampore,Uttar Pradesh,Business,PENDING,LOW,2026-05-22 13:44:06.494687
CUST00987,Mekhala Wagle,1991-03-02,Gulbarga,Meghalaya,Teacher,PENDING,LOW,2026-05-22 13:44:06.494705
CUST00988,Imaran Sankaran,1994-05-03,Visakhapatnam,Bihar,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.494722
CUST00989,Tristan Kant,1956-05-30,Alappuzha,Goa,Doctor,PENDING,HIGH,2026-05-22 13:44:06.494741
CUST00990,Dalaja Pai,1960-12-23,Raichur,Tamil Nadu,Doctor,REJECTED,LOW,2026-05-22 13:44:06.494759
CUST00991,Ekani Nath,1952-02-18,Dhule,Punjab,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.494778
CUST00992,Aditya Rana,2000-09-06,Panipat,Andhra Pradesh,Teacher,VERIFIED,HIGH,2026-05-22 13:44:06.494797
CUST00993,Henry Patla,1981-08-29,Bhatpara,Rajasthan,Doctor,VERIFIED,HIGH,2026-05-22 13:44:06.494814
CUST00994,Vedhika Parekh,1993-03-16,Proddatur,Andhra Pradesh,Teacher,REJECTED,HIGH,2026-05-22 13:44:06.494832
CUST00995,Rayaan Agate,1951-01-26,Ajmer,Gujarat,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.494850
CUST00996,Ekani Bath,1981-06-30,Ambala,Nagaland,Doctor,PENDING,LOW,2026-05-22 13:44:06.494868
CUST00997,Chakrika Kunda,2006-09-14,Amravati,Mizoram,Business,REJECTED,LOW,2026-05-22 13:44:06.494885
CUST00998,Pahal Khanna,1988-03-21,Munger,West Bengal,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.494902
CUST00999,Fitan Bhargava,1993-11-10,Tinsukia,Gujarat,Doctor,REJECTED,HIGH,2026-05-22 13:44:06.494920
CUST01000,Fariq Nanda,1956-12-27,Panvel,Sikkim,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.494951
